id,service_id,branch_id,time_taken,request_time,rating
11008,3,85,7,Night,4
11009,1,48,2,Night,4
11010,2,93,13,Day-Off-Peak,4
11011,1,7,1,Day-Off-Peak,4
11012,1,17,4,Day-Peak,3
11013,2,25,13,Day-Peak,5
11014,2,9,20,Night,3
11015,2,74,13,Day-Off-Peak,5
11016,1,53,4,Day-Peak,3
11017,2,36,13,Night,5
11018,3,79,7,Day-Off-Peak,5
11019,2,53,13,Night,4
11020,3,38,9,Night,3
11021,3,92,7,Day-Off-Peak,4
11022,3,59,8,Day-Peak,4
11023,1,88,6,Night,3
11024,2,69,13,Night,5
11025,1,91,2,Day-Off-Peak,5
11026,1,33,5,Day-Peak,4
11027,2,31,12,Night,4
11028,3,83,7,Day-Off-Peak,4
11029,2,67,14,Day-Peak,3
11030,3,84,7,Day-Peak,5
11031,2,68,13,Night,5
11032,3,38,6,Day-Peak,4
11033,3,28,7,Day-Peak,5
11034,1,22,3,Day-Off-Peak,4
11035,1,55,3,Night,3
11036,3,48,7,Day-Off-Peak,4
11037,1,38,2,Day-Peak,4
11038,1,7,3,Night,3
11039,1,8,1,Day-Peak,4
11040,2,68,12,Day-Off-Peak,5
11041,4,36,11,Day-Peak,4
11042,1,26,2,Night,5
11043,1,5,2,Day-Off-Peak,4
11044,2,70,17,Day-Peak,4
11045,2,66,13,Day-Peak,5
11046,1,45,2,Day-Peak,4
11047,2,39,12,Day-Peak,4
11048,1,4,3,Day-Off-Peak,3
11049,4,76,11,Day-Off-Peak,3
11050,1,9,1,Day-Peak,4
11051,1,47,2,Night,4
11052,3,67,8,Night,3
11053,2,25,13,Day-Peak,5
11054,1,25,3,Day-Peak,4
11055,2,11,13,Day-Peak,4
11056,1,26,3,Day-Peak,4
11057,1,21,2,Day-Off-Peak,4
11058,3,99,8,Night,3
11059,1,53,2,Night,4
11060,1,29,1,Day-Peak,5
11061,1,10,3,Night,4
11062,2,9,12,Day-Off-Peak,4
11063,4,93,10,Night,3
11064,1,76,1,Day-Off-Peak,4
11065,1,23,2,Night,5
11066,3,93,7,Day-Peak,4
11067,2,90,13,Night,5
11068,1,44,2,Night,5
11069,3,95,7,Night,4
11070,1,29,3,Day-Peak,4
11071,2,25,12,Day-Peak,5
11072,2,35,12,Day-Off-Peak,4
11073,1,9,2,Day-Off-Peak,4
11074,1,11,2,Night,4
11075,2,62,15,Day-Off-Peak,4
11076,1,18,3,Day-Off-Peak,4
11077,1,8,2,Day-Off-Peak,4
11078,2,68,12,Day-Peak,5
11079,3,65,6,Night,5
11080,1,25,3,Day-Off-Peak,4
11081,3,55,7,Day-Off-Peak,4
11082,3,65,7,Day-Off-Peak,5
11083,1,11,2,Day-Peak,4
11084,1,61,2,Night,5
11085,3,78,6,Night,4
11086,1,2,2,Day-Peak,5
11087,4,70,9,Night,5
11088,1,15,6,Day-Peak,3
11089,2,14,13,Day-Peak,4
11090,3,92,6,Night,4
11091,4,55,8,Night,4
11092,3,68,9,Day-Off-Peak,4
11093,1,7,1,Night,4
11094,4,99,10,Day-Peak,3
11095,3,17,7,Night,4
11096,3,93,7,Day-Off-Peak,4
11097,2,75,13,Night,4
11098,3,35,6,Night,4
11099,1,58,2,Night,5
11100,3,78,7,Day-Off-Peak,4
11101,1,13,2,Day-Peak,5
11102,3,37,7,Day-Peak,5
11103,3,76,9,Day-Peak,3
11104,2,93,13,Day-Peak,4
11105,3,89,7,Night,5
11106,4,28,9,Day-Off-Peak,5
11107,1,82,2,Night,5
11108,1,2,3,Day-Peak,4
11109,3,64,6,Night,4
11110,1,14,1,Night,4
11111,3,61,7,Day-Off-Peak,5
11112,1,9,1,Night,4
11113,1,75,2,Day-Off-Peak,4
11114,2,77,13,Night,4
11115,2,20,14,Night,3
11116,4,97,13,Night,3
11117,3,35,6,Day-Peak,4
11118,4,99,9,Day-Off-Peak,4
11119,1,54,2,Day-Off-Peak,5
11120,2,67,15,Day-Off-Peak,3
11121,2,68,14,Night,4
11122,1,32,3,Night,4
11123,1,52,2,Day-Peak,4
11124,3,98,7,Day-Off-Peak,5
11125,2,83,13,Night,4
11126,1,14,2,Day-Peak,4
11127,3,62,7,Day-Off-Peak,5
11128,3,55,7,Day-Off-Peak,4
11129,1,72,7,Day-Peak,4
11130,4,63,8,Night,4
11131,3,42,7,Day-Peak,5
11132,2,45,13,Night,4
11133,3,83,7,Day-Off-Peak,4
11134,3,78,7,Day-Off-Peak,4
11135,3,48,7,Night,4
11136,4,100,10,Night,3
11137,2,51,13,Day-Peak,5
11138,3,64,7,Day-Peak,4
11139,3,88,7,Night,4
11140,3,64,6,Day-Off-Peak,4
11141,3,68,7,Day-Off-Peak,5
11142,3,50,6,Day-Peak,4
11143,1,41,2,Day-Peak,4
11144,1,23,2,Night,5
11145,2,92,13,Day-Off-Peak,4
11146,2,67,14,Night,3
11147,2,28,20,Day-Peak,4
11148,1,41,2,Day-Off-Peak,4
11149,1,24,8,Day-Peak,3
11150,1,13,2,Night,5
11151,2,2,12,Day-Off-Peak,5
11152,1,6,2,Night,5
11153,1,56,2,Day-Peak,4
11154,3,17,7,Night,4
11155,4,86,10,Night,3
11156,1,68,2,Day-Off-Peak,5
11157,4,79,9,Day-Peak,5
11158,1,33,1,Night,5
11159,2,68,14,Day-Off-Peak,4
11160,4,94,13,Night,4
11161,4,97,9,Day-Off-Peak,4
11162,3,40,7,Night,5
11163,4,99,10,Day-Off-Peak,3
11164,3,59,7,Day-Peak,5
11165,1,25,3,Night,4
11166,1,16,2,Day-Off-Peak,4
11167,1,5,5,Day-Off-Peak,3
11168,4,99,10,Day-Peak,3
11169,1,40,3,Night,4
11170,4,60,9,Day-Off-Peak,4
11171,1,72,2,Night,5
11172,3,49,7,Day-Off-Peak,5
11173,2,88,16,Day-Off-Peak,3
11174,1,3,3,Day-Off-Peak,4
11175,2,55,15,Day-Off-Peak,3
11176,3,83,7,Night,4
11177,4,90,11,Day-Peak,4
11178,2,27,13,Night,4
11179,2,80,12,Night,4
11180,1,27,2,Day-Peak,4
11181,3,47,8,Night,3
11182,1,23,7,Night,4
11183,2,9,13,Day-Off-Peak,4
11184,1,41,4,Day-Off-Peak,3
11185,4,88,8,Day-Off-Peak,4
11186,1,39,2,Day-Off-Peak,4
11187,3,79,7,Day-Peak,5
11188,4,83,9,Day-Peak,4
11189,2,35,13,Day-Peak,4
11190,3,54,8,Night,4
11191,3,65,7,Day-Off-Peak,5
11192,1,13,1,Night,5
11193,3,41,6,Night,4
11194,3,58,10,Day-Off-Peak,4
11195,4,98,9,Day-Peak,5
11196,2,55,17,Night,3
11197,2,46,13,Night,4
11198,1,24,1,Night,4
11199,3,89,7,Day-Off-Peak,5
11200,4,95,9,Night,4
11201,1,13,2,Day-Off-Peak,5
11202,3,50,7,Day-Peak,4
11203,2,3,13,Day-Peak,5
11204,4,99,9,Night,4
11205,3,91,7,Day-Off-Peak,5
11206,1,13,4,Night,4
11207,1,54,3,Day-Off-Peak,4
11208,1,33,3,Day-Peak,4
11209,3,83,6,Day-Off-Peak,4
11210,4,95,8,Day-Peak,4
11211,2,90,13,Day-Peak,5
11212,2,43,13,Night,4
11213,3,56,8,Day-Peak,3
11214,2,59,15,Day-Off-Peak,4
11215,2,55,17,Night,3
11216,3,63,6,Day-Peak,4
11217,3,67,7,Day-Peak,4
11218,2,45,14,Day-Peak,3
11219,3,77,6,Day-Peak,4
11220,1,35,2,Day-Off-Peak,4
11221,3,59,7,Day-Peak,5
11222,1,12,2,Night,4
11223,3,52,7,Day-Off-Peak,4
11224,2,73,14,Day-Peak,4
11225,1,4,3,Day-Off-Peak,3
11226,1,20,1,Day-Off-Peak,4
11227,1,35,2,Day-Peak,4
11228,2,68,13,Night,5
11229,1,4,5,Day-Off-Peak,3
11230,1,24,3,Night,3
11231,1,51,3,Night,4
11232,1,29,1,Night,5
11233,1,28,4,Day-Off-Peak,4
11234,3,91,7,Day-Off-Peak,5
11235,2,69,13,Night,5
11236,1,10,5,Night,4
11237,1,61,2,Day-Off-Peak,5
11238,1,44,2,Night,5
11239,4,74,9,Day-Peak,5
11240,1,32,2,Day-Off-Peak,5
11241,1,81,1,Day-Peak,4
11242,1,4,2,Day-Peak,4
11243,1,10,2,Night,5
11244,3,39,8,Day-Peak,3
11245,1,50,2,Night,4
11246,3,70,8,Day-Peak,4
11247,2,27,13,Day-Peak,4
11248,2,68,13,Day-Peak,5
11249,2,89,15,Night,4
11250,3,82,8,Day-Peak,4
11251,1,15,1,Day-Off-Peak,4
11252,1,4,2,Day-Off-Peak,4
11253,4,28,10,Day-Peak,4
11254,1,26,2,Day-Peak,5
11255,3,21,6,Day-Off-Peak,4
11256,1,36,1,Night,5
11257,2,50,13,Day-Peak,4
11258,4,98,9,Day-Peak,5
11259,2,26,13,Night,5
11260,3,77,6,Night,4
11261,2,79,13,Day-Peak,5
11262,2,64,12,Day-Peak,4
11263,1,72,3,Day-Peak,4
11264,1,57,1,Day-Off-Peak,4
11265,3,76,7,Day-Peak,4
11266,3,70,9,Day-Peak,4
11267,1,4,2,Day-Off-Peak,4
11268,2,74,13,Day-Off-Peak,5
11269,1,42,1,Night,5
11270,1,30,2,Night,5
11271,2,55,13,Day-Off-Peak,4
11272,1,24,9,Night,3
11273,1,27,2,Day-Off-Peak,4
11274,1,25,1,Day-Peak,5
11275,2,74,13,Day-Off-Peak,5
11276,3,23,10,Day-Off-Peak,4
11277,1,7,8,Day-Peak,3
11278,1,71,1,Night,5
11279,2,34,13,Day-Off-Peak,5
11280,3,31,8,Night,3
11281,3,89,6,Day-Off-Peak,5
11282,1,2,1,Night,5
11283,1,24,2,Night,4
11284,3,65,7,Night,5
11285,3,88,7,Day-Off-Peak,4
11286,2,24,13,Day-Off-Peak,4
11287,2,56,13,Day-Off-Peak,4
11288,4,94,9,Day-Off-Peak,5
11289,1,1,6,Day-Off-Peak,3
11290,1,2,1,Day-Off-Peak,5
11291,1,16,3,Day-Peak,3
11292,1,34,2,Night,5
11293,3,83,6,Day-Off-Peak,4
11294,1,39,2,Night,4
11295,2,60,14,Day-Peak,3
11296,2,26,14,Night,4
11297,2,80,14,Day-Off-Peak,3
11298,1,8,2,Night,4
11299,4,99,9,Night,4
11300,3,31,7,Night,4
11301,4,95,8,Night,4
11302,3,72,8,Day-Off-Peak,4
11303,4,89,9,Day-Peak,5
11304,1,22,2,Night,5
11305,1,9,1,Day-Peak,4
11306,1,39,2,Day-Peak,4
11307,1,36,1,Day-Peak,5
11308,1,7,2,Night,4
11309,4,25,10,Night,4
11310,4,86,9,Night,4
11311,2,7,14,Day-Peak,3
11312,2,69,14,Day-Off-Peak,4
11313,3,93,7,Night,4
11314,3,70,6,Night,5
11315,2,38,15,Day-Off-Peak,3
11316,1,29,1,Day-Off-Peak,5
11317,4,95,9,Day-Peak,4
11318,1,8,2,Day-Off-Peak,4
11319,1,8,3,Day-Peak,3
11320,3,49,10,Day-Peak,4
11321,2,57,13,Day-Off-Peak,4
11322,2,21,13,Day-Peak,4
11323,3,84,8,Day-Peak,4
11324,4,99,9,Day-Off-Peak,4
11325,1,18,2,Day-Peak,5
11326,4,65,9,Day-Off-Peak,5
11327,2,98,13,Day-Peak,5
11328,1,24,2,Day-Peak,4
11329,3,79,6,Day-Off-Peak,5
11330,1,2,2,Day-Off-Peak,5
11331,2,43,13,Day-Off-Peak,4
11332,1,40,3,Night,4
11333,2,33,14,Day-Off-Peak,4
11334,2,35,13,Day-Off-Peak,4
11335,1,46,2,Day-Peak,4
11336,2,83,13,Day-Peak,4
11337,4,97,8,Day-Off-Peak,4
11338,2,37,12,Day-Peak,5
11339,2,71,13,Day-Peak,5
11340,2,72,12,Night,5
11341,3,97,7,Day-Peak,4
11342,1,11,2,Night,4
11343,2,76,13,Day-Peak,4
11344,1,34,5,Day-Peak,4
11345,4,72,9,Night,5
11346,1,43,2,Night,4
11347,2,57,16,Day-Peak,3
11348,1,16,2,Day-Off-Peak,4
11349,2,79,13,Day-Peak,5
11350,1,22,5,Day-Peak,4
11351,3,39,7,Day-Off-Peak,4
11352,2,37,13,Night,5
11353,4,56,9,Day-Peak,4
11354,2,34,14,Day-Peak,4
11355,1,9,1,Day-Off-Peak,4
11356,1,13,2,Day-Off-Peak,5
11357,3,96,7,Night,4
11358,2,52,13,Day-Peak,4
11359,1,2,3,Night,4
11360,2,88,14,Day-Off-Peak,3
11361,4,79,11,Night,4
11362,3,80,6,Day-Off-Peak,4
11363,1,58,2,Night,5
11364,1,47,2,Day-Peak,4
11365,1,9,3,Day-Peak,3
11366,2,42,13,Day-Off-Peak,5
11367,2,11,16,Day-Off-Peak,3
11368,1,4,2,Day-Peak,4
11369,2,72,13,Day-Peak,5
11370,3,80,7,Day-Peak,4
11371,2,43,13,Day-Off-Peak,4
11372,2,6,13,Day-Off-Peak,5
11373,1,11,2,Day-Off-Peak,4
11374,1,13,2,Day-Off-Peak,5
11375,4,99,8,Day-Off-Peak,4
11376,2,22,14,Night,4
11377,1,29,3,Day-Peak,4
11378,3,65,6,Day-Peak,5
11379,2,90,15,Day-Off-Peak,4
11380,3,37,6,Day-Peak,5
11381,1,63,2,Night,4
11382,2,17,13,Night,4
11383,2,21,14,Night,3
11384,2,59,12,Day-Peak,5
11385,4,76,8,Day-Peak,4
11386,3,75,9,Day-Off-Peak,3
11387,3,93,8,Night,3
11388,4,87,10,Day-Off-Peak,3
11389,1,10,1,Day-Peak,5
11390,2,67,13,Night,4
11391,2,83,13,Day-Peak,4
11392,3,46,7,Night,4
11393,1,6,2,Day-Off-Peak,5
11394,4,58,11,Day-Off-Peak,4
11395,1,15,2,Day-Peak,4
11396,2,55,14,Day-Off-Peak,3
11397,1,24,2,Day-Off-Peak,4
11398,3,64,14,Night,3
11399,3,78,9,Day-Peak,3
11400,4,95,8,Day-Off-Peak,4
11401,3,81,8,Night,3
11402,2,10,18,Day-Off-Peak,4
11403,2,64,17,Day-Peak,3
11404,1,4,2,Day-Peak,4
11405,2,8,13,Day-Peak,4
11406,1,8,3,Day-Off-Peak,3
11407,1,45,2,Night,4
11408,4,82,9,Day-Off-Peak,5
11409,3,70,7,Night,5
11410,1,14,2,Night,4
11411,4,98,8,Day-Off-Peak,5
11412,1,8,2,Night,4
11413,2,26,13,Day-Off-Peak,5
11414,2,75,17,Day-Off-Peak,3
11415,2,49,12,Day-Off-Peak,5
11416,1,23,3,Night,4
11417,3,73,6,Day-Peak,5
11418,3,97,7,Night,4
11419,1,1,6,Day-Off-Peak,3
11420,2,24,13,Day-Peak,4
11421,2,58,12,Day-Off-Peak,5
11422,1,61,3,Day-Off-Peak,4
11423,1,9,2,Night,4
11424,3,66,7,Night,5
11425,2,72,13,Day-Off-Peak,5
11426,2,52,12,Day-Off-Peak,4
11427,1,21,1,Night,4
11428,2,80,17,Day-Off-Peak,3
11429,3,72,7,Night,5
11430,1,4,2,Day-Peak,4
11431,1,26,2,Day-Peak,5
11432,2,47,13,Day-Peak,4
11433,3,51,6,Day-Off-Peak,5
11434,3,11,6,Night,4
11435,1,33,2,Day-Off-Peak,5
11436,2,37,15,Day-Off-Peak,4
11437,1,9,1,Day-Peak,4
11438,1,34,2,Day-Peak,5
11439,3,88,6,Day-Peak,4
11440,2,41,13,Day-Peak,4
11441,3,87,7,Night,4
11442,1,68,2,Night,5
11443,3,43,8,Day-Off-Peak,3
11444,4,97,21,Night,3
11445,2,57,13,Night,4
11446,1,41,2,Day-Off-Peak,4
11447,3,85,13,Day-Off-Peak,3
11448,2,58,16,Day-Off-Peak,4
11449,1,3,4,Day-Off-Peak,4
11450,1,20,2,Day-Peak,4
11451,1,11,2,Day-Peak,4
11452,4,84,9,Night,5
11453,1,20,3,Day-Peak,3
11454,4,88,8,Day-Off-Peak,4
11455,3,65,6,Day-Off-Peak,5
11456,1,28,2,Night,5
11457,1,16,1,Day-Peak,4
11458,1,7,2,Day-Off-Peak,4
11459,1,49,2,Night,5
11460,2,63,15,Day-Off-Peak,3
11461,3,43,8,Day-Peak,3
11462,3,58,6,Night,5
11463,1,35,3,Day-Off-Peak,3
11464,1,23,3,Day-Off-Peak,4
11465,1,14,2,Day-Off-Peak,4
11466,2,19,13,Night,5
11467,3,81,7,Day-Peak,4
11468,3,48,7,Night,4
11469,1,23,2,Day-Peak,5
11470,4,58,8,Day-Off-Peak,5
11471,2,43,14,Night,3
11472,3,69,8,Day-Off-Peak,4
11473,2,63,20,Day-Off-Peak,3
11474,2,86,13,Day-Peak,4
11475,2,76,14,Day-Off-Peak,3
11476,2,43,13,Day-Off-Peak,4
11477,2,59,13,Day-Off-Peak,5
11478,2,21,12,Day-Peak,4
11479,1,40,1,Night,5
11480,2,89,12,Night,5
11481,1,56,2,Day-Off-Peak,4
11482,4,30,9,Night,5
11483,3,94,7,Day-Off-Peak,5
11484,4,69,9,Day-Peak,5
11485,3,82,7,Day-Peak,5
11486,3,36,6,Day-Peak,5
11487,1,13,1,Day-Off-Peak,5
11488,3,5,8,Day-Peak,3
11489,1,5,1,Day-Off-Peak,4
11490,4,97,8,Day-Off-Peak,4
11491,3,97,8,Day-Off-Peak,3
11492,3,8,7,Night,4
11493,1,43,3,Day-Peak,3
11494,3,69,6,Night,5
11495,1,14,1,Night,4
11496,3,27,7,Day-Off-Peak,4
11497,1,16,2,Day-Off-Peak,4
11498,3,79,8,Night,4
11499,2,78,13,Day-Peak,4
11500,1,33,4,Night,4
11501,3,58,7,Day-Peak,5
11502,1,8,2,Day-Off-Peak,4
11503,1,57,2,Day-Off-Peak,4
11504,1,34,2,Night,5
11505,3,70,6,Day-Peak,5
11506,4,47,10,Day-Peak,3
11507,1,39,1,Day-Off-Peak,4
11508,3,83,7,Day-Peak,4
11509,1,40,4,Day-Peak,4
11510,1,12,4,Day-Peak,3
11511,3,93,7,Night,4
11512,2,71,15,Day-Peak,4
11513,1,29,1,Night,5
11514,1,4,2,Night,4
11515,2,37,13,Night,5
11516,1,78,1,Day-Peak,4
11517,3,29,7,Day-Peak,5
11518,3,67,10,Day-Off-Peak,3
11519,1,2,2,Day-Off-Peak,5
11520,2,57,13,Day-Off-Peak,4
11521,2,25,13,Day-Off-Peak,5
11522,4,90,13,Day-Peak,4
11523,1,2,2,Day-Off-Peak,5
11524,2,41,15,Night,3
11525,4,67,9,Day-Off-Peak,4
11526,3,59,7,Night,5
11527,3,74,11,Night,4
11528,1,2,2,Day-Peak,5
11529,3,71,7,Day-Peak,5
11530,1,33,3,Night,4
11531,2,20,12,Day-Peak,4
11532,3,50,7,Day-Peak,4
11533,3,70,6,Day-Off-Peak,5
11534,3,39,7,Night,4
11535,1,69,1,Day-Peak,5
11536,4,48,9,Day-Peak,4
11537,1,86,2,Day-Peak,4
11538,2,42,12,Day-Peak,5
11539,3,95,7,Day-Off-Peak,4
11540,2,45,12,Day-Off-Peak,4
11541,3,33,7,Night,5
11542,1,15,2,Night,4
11543,3,79,7,Day-Off-Peak,5
11544,1,65,2,Day-Off-Peak,5
11545,1,1,6,Day-Off-Peak,3
11546,1,12,2,Day-Peak,4
11547,3,55,7,Day-Peak,4
11548,3,78,7,Night,4
11549,2,39,13,Day-Peak,4
11550,1,11,2,Day-Off-Peak,4
11551,2,5,13,Day-Peak,4
11552,2,48,13,Day-Off-Peak,4
11553,4,27,9,Night,4
11554,3,98,7,Day-Peak,5
11555,1,1,3,Day-Peak,3
11556,3,96,7,Day-Off-Peak,4
11557,1,37,2,Day-Peak,5
11558,1,27,2,Day-Peak,4
11559,1,21,5,Night,3
11560,1,25,2,Day-Peak,5
11561,1,38,3,Day-Off-Peak,3
11562,2,77,14,Day-Peak,3
11563,3,50,7,Night,4
11564,2,25,15,Day-Peak,4
11565,2,57,13,Night,4
11566,4,68,9,Day-Off-Peak,5
11567,1,12,2,Day-Peak,4
11568,1,23,2,Day-Peak,5
11569,1,21,3,Night,3
11570,3,58,7,Day-Off-Peak,5
11571,3,71,10,Day-Off-Peak,4
11572,2,44,14,Night,4
11573,2,62,13,Day-Off-Peak,5
11574,1,15,3,Day-Off-Peak,3
11575,4,81,8,Day-Peak,4
11576,1,10,1,Day-Peak,5
11577,2,39,13,Day-Peak,4
11578,2,81,12,Day-Peak,4
11579,3,93,8,Night,3
11580,1,82,3,Night,4
11581,2,24,14,Night,3
11582,3,88,7,Day-Peak,4
11583,3,51,8,Day-Off-Peak,4
11584,3,18,7,Day-Peak,5
11585,2,74,15,Day-Off-Peak,4
11586,1,29,3,Day-Peak,4
11587,2,39,13,Night,4
11588,4,68,10,Night,4
11589,2,39,17,Night,3
11590,1,53,2,Day-Off-Peak,4
11591,1,46,3,Day-Peak,3
11592,4,91,9,Night,5
11593,3,67,6,Night,4
11594,2,84,13,Night,5
11595,3,70,7,Day-Off-Peak,5
11596,3,95,7,Night,4
11597,2,27,13,Night,4
11598,2,76,14,Day-Off-Peak,3
11599,1,12,3,Day-Peak,3
11600,3,92,8,Day-Off-Peak,3
11601,4,82,8,Night,5
11602,1,3,2,Day-Peak,5
11603,2,65,16,Night,4
11604,3,65,7,Day-Off-Peak,5
11605,1,1,1,Day-Off-Peak,4
11606,1,28,3,Day-Peak,4
11607,2,53,14,Night,3
11608,1,15,1,Day-Off-Peak,4
11609,2,97,13,Day-Off-Peak,4
11610,1,23,2,Day-Off-Peak,5
11611,2,68,14,Night,4
11612,3,56,7,Day-Peak,4
11613,1,50,2,Night,4
11614,1,7,2,Day-Peak,4
11615,3,77,8,Day-Off-Peak,3
11616,2,60,15,Day-Off-Peak,3
11617,4,84,9,Night,5
11618,2,66,13,Day-Peak,5
11619,3,78,8,Day-Peak,3
11620,2,51,13,Day-Peak,5
11621,2,16,13,Day-Off-Peak,4
11622,1,60,3,Night,3
11623,4,89,16,Day-Peak,4
11624,1,21,4,Day-Peak,3
11625,2,41,13,Day-Off-Peak,4
11626,3,63,10,Day-Peak,3
11627,3,98,9,Day-Off-Peak,4
11628,1,71,1,Night,5
11629,1,38,2,Day-Off-Peak,4
11630,1,38,3,Day-Peak,3
11631,2,78,13,Day-Off-Peak,4
11632,4,70,9,Day-Peak,5
11633,3,77,7,Day-Peak,4
11634,1,12,1,Day-Off-Peak,4
11635,2,87,13,Day-Peak,4
11636,2,58,13,Night,5
11637,2,11,13,Night,4
11638,1,48,3,Day-Peak,3
11639,1,5,1,Night,4
11640,4,80,9,Day-Off-Peak,4
11641,3,62,7,Night,5
11642,2,38,12,Day-Off-Peak,4
11643,3,93,7,Day-Off-Peak,4
11644,3,37,6,Day-Off-Peak,5
11645,3,71,6,Night,5
11646,3,22,8,Night,4
11647,1,11,2,Day-Off-Peak,4
11648,3,67,8,Day-Peak,3
11649,2,41,13,Day-Off-Peak,4
11650,2,89,13,Day-Peak,5
11651,1,42,1,Day-Peak,5
11652,1,1,2,Night,4
11653,1,39,2,Day-Peak,4
11654,1,67,3,Day-Off-Peak,3
11655,1,40,3,Night,4
11656,4,68,8,Day-Off-Peak,5
11657,1,90,4,Day-Peak,4
11658,1,15,2,Night,4
11659,4,78,9,Night,4
11660,2,66,12,Day-Off-Peak,5
11661,3,15,7,Day-Peak,4
11662,2,45,16,Day-Off-Peak,3
11663,2,61,13,Day-Peak,5
11664,1,31,2,Day-Off-Peak,4
11665,3,65,7,Night,5
11666,3,31,6,Day-Off-Peak,4
11667,2,35,13,Day-Off-Peak,4
11668,1,36,2,Day-Peak,5
11669,3,69,7,Night,5
11670,3,66,6,Day-Peak,5
11671,3,92,10,Night,3
11672,3,51,7,Day-Peak,5
11673,1,3,2,Day-Off-Peak,5
11674,1,4,2,Day-Off-Peak,4
11675,3,69,7,Day-Peak,5
11676,2,51,13,Day-Peak,5
11677,4,93,9,Day-Off-Peak,4
11678,1,1,1,Day-Off-Peak,4
11679,1,46,2,Day-Off-Peak,4
11680,1,67,2,Day-Off-Peak,4
11681,3,94,11,Day-Peak,4
11682,2,18,12,Day-Off-Peak,5
11683,4,69,8,Day-Peak,5
11684,4,76,9,Day-Peak,4
11685,4,98,9,Day-Peak,5
11686,4,93,8,Night,4
11687,1,21,3,Day-Off-Peak,3
11688,4,97,9,Day-Peak,4
11689,4,99,9,Day-Peak,4
11690,1,23,2,Day-Off-Peak,5
11691,2,61,13,Night,5
11692,4,81,11,Night,3
11693,4,97,14,Day-Off-Peak,3
11694,1,2,3,Night,4
11695,2,14,14,Day-Peak,3
11696,2,39,13,Day-Peak,4
11697,3,41,11,Night,3
11698,1,31,3,Day-Peak,3
11699,2,48,13,Day-Off-Peak,4
11700,2,73,13,Day-Peak,5
11701,2,64,21,Night,3
11702,2,58,14,Night,4
11703,3,94,7,Day-Peak,5
11704,1,14,2,Day-Peak,4
11705,1,38,2,Day-Peak,4
11706,1,2,2,Day-Off-Peak,5
11707,1,41,2,Day-Peak,4
11708,1,21,2,Night,4
11709,1,4,4,Day-Peak,3
11710,1,14,2,Day-Peak,4
11711,1,3,2,Night,5
11712,2,18,13,Day-Peak,5
11713,3,14,7,Night,4
11714,4,71,9,Day-Off-Peak,5
11715,2,58,13,Night,5
11716,2,90,13,Day-Off-Peak,5
11717,3,84,8,Night,4
11718,4,98,9,Day-Off-Peak,5
11719,2,38,12,Day-Peak,4
11720,2,32,12,Day-Off-Peak,5
11721,2,41,13,Day-Peak,4
11722,2,15,13,Night,4
11723,2,8,18,Night,3
11724,1,55,3,Day-Off-Peak,3
11725,3,50,10,Night,3
11726,1,4,2,Night,4
11727,1,18,2,Night,5
11728,3,82,7,Day-Peak,5
11729,1,76,2,Day-Off-Peak,4
11730,4,86,9,Night,4
11731,4,99,9,Day-Off-Peak,4
11732,1,10,3,Night,4
11733,2,55,13,Day-Peak,4
11734,2,76,13,Day-Off-Peak,4
11735,4,38,8,Day-Peak,4
11736,2,61,13,Night,5
11737,3,76,7,Day-Peak,4
11738,1,39,6,Night,3
11739,1,72,2,Day-Peak,5
11740,2,45,13,Night,4
11741,2,14,13,Night,4
11742,3,63,6,Night,4
11743,2,82,13,Day-Off-Peak,5
11744,4,70,9,Night,5
11745,2,95,13,Night,4
11746,1,10,3,Night,4
11747,1,25,5,Day-Peak,4
11748,2,44,12,Day-Peak,5
11749,4,78,9,Day-Peak,4
11750,1,37,2,Night,5
11751,4,98,9,Day-Peak,5
11752,2,60,13,Day-Peak,4
11753,1,55,5,Day-Peak,3
11754,1,64,2,Day-Peak,4
11755,1,50,3,Night,3
11756,3,36,7,Day-Off-Peak,5
11757,2,20,14,Day-Peak,3
11758,2,40,14,Day-Peak,4
11759,2,32,12,Night,5
11760,2,65,13,Day-Off-Peak,5
11761,1,8,1,Night,4
11762,4,68,8,Night,5
11763,3,69,7,Night,5
11764,3,86,7,Night,4
11765,3,73,8,Night,4
11766,3,11,7,Day-Peak,4
11767,1,41,2,Day-Peak,4
11768,1,9,2,Day-Peak,4
11769,2,57,13,Day-Off-Peak,4
11770,2,54,13,Day-Off-Peak,5
11771,1,21,2,Night,4
11772,3,44,8,Night,4
11773,1,71,1,Day-Peak,5
11774,1,64,4,Day-Peak,3
11775,2,51,13,Night,5
11776,2,39,13,Day-Peak,4
11777,2,13,14,Day-Peak,4
11778,1,57,3,Night,3
11779,1,11,2,Night,4
11780,3,87,7,Night,4
11781,1,32,1,Night,5
11782,2,69,13,Day-Peak,5
11783,1,46,2,Night,4
11784,2,57,13,Day-Peak,4
11785,1,16,3,Day-Peak,3
11786,1,5,1,Day-Off-Peak,4
11787,2,71,16,Day-Off-Peak,4
11788,1,59,7,Night,4
11789,3,73,7,Day-Peak,5
11790,3,99,8,Day-Off-Peak,3
11791,2,49,13,Day-Peak,5
11792,1,60,1,Night,4
11793,3,94,6,Day-Off-Peak,5
11794,3,27,9,Day-Off-Peak,3
11795,3,55,6,Day-Off-Peak,4
11796,1,26,1,Day-Peak,5
11797,2,49,13,Night,5
11798,1,26,5,Night,4
